option_symbol,timestamp_utc,timestamp_et,trading_date,open,high,low,close,volume,trade_count,vwap
ABNB260320C00135000,2026-03-04T18:20:00+00:00,2026-03-04 13:20:00-05:00,2026-03-04,5.15,5.15,5.15,5.15,1,1,5.15
ABNB260320C00135000,2026-03-04T19:55:00+00:00,2026-03-04 14:55:00-05:00,2026-03-04,4.92,4.92,4.92,4.92,1,1,4.92
ABNB260320C00135000,2026-03-04T20:20:00+00:00,2026-03-04 15:20:00-05:00,2026-03-04,4.75,4.75,4.75,4.75,5,2,4.75
ABNB260320C00135000,2026-03-04T20:35:00+00:00,2026-03-04 15:35:00-05:00,2026-03-04,4.95,4.95,4.95,4.95,4,2,4.95
ABNB260320C00135000,2026-03-04T20:40:00+00:00,2026-03-04 15:40:00-05:00,2026-03-04,4.95,4.95,4.9,4.9,2,2,4.925
ABNB260320C00135000,2026-03-05T14:30:00+00:00,2026-03-05 09:30:00-05:00,2026-03-05,5.77,6.03,5.77,6.03,3,2,5.943333
ABNB260320C00135000,2026-03-05T14:35:00+00:00,2026-03-05 09:35:00-05:00,2026-03-05,6.5,6.5,6.5,6.5,4,1,6.5
ABNB260320C00135000,2026-03-05T14:40:00+00:00,2026-03-05 09:40:00-05:00,2026-03-05,6.67,6.67,6.67,6.67,2,2,6.67
ABNB260320C00135000,2026-03-05T14:45:00+00:00,2026-03-05 09:45:00-05:00,2026-03-05,6.33,6.34,6.33,6.34,10,6,6.339
ABNB260320C00135000,2026-03-05T14:55:00+00:00,2026-03-05 09:55:00-05:00,2026-03-05,6.34,6.34,6.34,6.34,1,1,6.34
ABNB260320C00135000,2026-03-05T15:05:00+00:00,2026-03-05 10:05:00-05:00,2026-03-05,6.45,6.45,6.0,6.0,52,13,6.377885
ABNB260320C00135000,2026-03-05T15:20:00+00:00,2026-03-05 10:20:00-05:00,2026-03-05,5.6,5.6,5.6,5.6,1,1,5.6
ABNB260320C00135000,2026-03-05T16:00:00+00:00,2026-03-05 11:00:00-05:00,2026-03-05,4.56,4.56,4.56,4.56,1,1,4.56
ABNB260320C00135000,2026-03-05T16:45:00+00:00,2026-03-05 11:45:00-05:00,2026-03-05,4.49,4.49,4.49,4.49,1,1,4.49
ABNB260320C00135000,2026-03-05T16:50:00+00:00,2026-03-05 11:50:00-05:00,2026-03-05,4.52,4.52,4.52,4.52,1,1,4.52
ABNB260320C00135000,2026-03-05T17:05:00+00:00,2026-03-05 12:05:00-05:00,2026-03-05,4.88,4.88,4.88,4.88,1,1,4.88
ABNB260320C00135000,2026-03-05T18:00:00+00:00,2026-03-05 13:00:00-05:00,2026-03-05,4.4,4.4,4.4,4.4,1,1,4.4
ABNB260320C00135000,2026-03-05T18:05:00+00:00,2026-03-05 13:05:00-05:00,2026-03-05,4.6,4.6,4.6,4.6,1,1,4.6
ABNB260320C00135000,2026-03-05T18:25:00+00:00,2026-03-05 13:25:00-05:00,2026-03-05,4.65,4.65,4.65,4.65,3,1,4.65
ABNB260320C00135000,2026-03-05T19:10:00+00:00,2026-03-05 14:10:00-05:00,2026-03-05,4.56,4.56,4.56,4.56,2,1,4.56
ABNB260320C00135000,2026-03-05T19:25:00+00:00,2026-03-05 14:25:00-05:00,2026-03-05,4.6,4.6,4.6,4.6,3,2,4.6
ABNB260320C00135000,2026-03-06T16:55:00+00:00,2026-03-06 11:55:00-05:00,2026-03-06,3.15,3.2,3.15,3.2,4,2,3.1625
ABNB260320C00135000,2026-03-06T18:35:00+00:00,2026-03-06 13:35:00-05:00,2026-03-06,3.05,3.1,3.05,3.05,24,7,3.054167
ABNB260320C00135000,2026-03-06T19:25:00+00:00,2026-03-06 14:25:00-05:00,2026-03-06,3.35,3.35,3.35,3.35,1,1,3.35
ABNB260320C00135000,2026-03-06T19:50:00+00:00,2026-03-06 14:50:00-05:00,2026-03-06,3.43,3.43,3.43,3.43,1,1,3.43
ABNB260320C00135000,2026-03-06T20:50:00+00:00,2026-03-06 15:50:00-05:00,2026-03-06,3.42,3.42,3.42,3.42,1,1,3.42
ABNB260327C00130000,2026-03-04T17:10:00+00:00,2026-03-04 12:10:00-05:00,2026-03-04,9.5,9.5,9.5,9.5,2,1,9.5
ABNB260327C00130000,2026-03-04T17:45:00+00:00,2026-03-04 12:45:00-05:00,2026-03-04,9.29,9.29,9.09,9.09,5,2,9.17
ABNB260327C00131000,2026-03-04T20:55:00+00:00,2026-03-04 15:55:00-05:00,2026-03-04,7.95,7.95,7.95,7.95,5,1,7.95
ABNB260327C00131000,2026-03-06T18:55:00+00:00,2026-03-06 13:55:00-05:00,2026-03-06,6.3,6.3,6.3,6.3,2,2,6.3
ABNB260327C00133000,2026-03-06T19:00:00+00:00,2026-03-06 14:00:00-05:00,2026-03-06,4.86,4.86,4.86,4.86,1,1,4.86
ABNB260327C00134000,2026-03-04T18:55:00+00:00,2026-03-04 13:55:00-05:00,2026-03-04,6.55,6.55,6.55,6.55,1,1,6.55
ABNB260327C00134000,2026-03-05T15:15:00+00:00,2026-03-05 10:15:00-05:00,2026-03-05,7.39,7.4,7.39,7.4,2,2,7.395
ABNB260327C00134000,2026-03-06T14:45:00+00:00,2026-03-06 09:45:00-05:00,2026-03-06,4.35,4.35,4.35,4.35,1,1,4.35
ABNB260327C00134000,2026-03-06T16:40:00+00:00,2026-03-06 11:40:00-05:00,2026-03-06,4.53,4.53,4.53,4.53,1,1,4.53
ABNB260327C00134000,2026-03-06T18:55:00+00:00,2026-03-06 13:55:00-05:00,2026-03-06,4.65,4.65,4.65,4.65,2,2,4.65
ABNB260327C00135000,2026-03-03T16:25:00+00:00,2026-03-03 11:25:00-05:00,2026-03-03,3.52,3.52,3.52,3.52,3,1,3.52
ABNB260327C00135000,2026-03-04T15:50:00+00:00,2026-03-04 10:50:00-05:00,2026-03-04,6.05,6.05,6.05,6.05,1,1,6.05
ABNB260327C00135000,2026-03-04T16:35:00+00:00,2026-03-04 11:35:00-05:00,2026-03-04,6.7,6.7,6.7,6.7,1,1,6.7
ABNB260327C00135000,2026-03-04T19:00:00+00:00,2026-03-04 14:00:00-05:00,2026-03-04,5.95,5.95,5.95,5.95,1,1,5.95
ABNB260327C00135000,2026-03-04T19:40:00+00:00,2026-03-04 14:40:00-05:00,2026-03-04,5.5,5.5,5.5,5.5,5,1,5.5
ABNB260327C00135000,2026-03-04T20:50:00+00:00,2026-03-04 15:50:00-05:00,2026-03-04,5.55,5.55,5.55,5.55,5,1,5.55
ABNB260327C00135000,2026-03-06T14:40:00+00:00,2026-03-06 09:40:00-05:00,2026-03-06,4.25,4.25,4.25,4.25,1,1,4.25
ABNB260402C00130000,2026-03-04T20:40:00+00:00,2026-03-04 15:40:00-05:00,2026-03-04,9.52,9.52,9.52,9.52,3,1,9.52
ABNB260402C00133000,2026-03-03T17:20:00+00:00,2026-03-03 12:20:00-05:00,2026-03-03,5.65,5.65,5.65,5.65,1,1,5.65
ABNB260402C00133000,2026-03-03T17:25:00+00:00,2026-03-03 12:25:00-05:00,2026-03-03,5.7,5.7,5.65,5.65,7,5,5.692857
ABNB260402C00133000,2026-03-03T17:30:00+00:00,2026-03-03 12:30:00-05:00,2026-03-03,5.6,5.6,5.45,5.45,7,4,5.507143
ABNB260402C00133000,2026-03-03T17:35:00+00:00,2026-03-03 12:35:00-05:00,2026-03-03,5.45,5.5,5.45,5.5,7,5,5.464286
ABNB260402C00133000,2026-03-03T17:40:00+00:00,2026-03-03 12:40:00-05:00,2026-03-03,5.5,5.55,5.5,5.55,6,4,5.533333
ABNB260402C00133000,2026-03-03T17:45:00+00:00,2026-03-03 12:45:00-05:00,2026-03-03,5.5,5.55,5.5,5.55,3,2,5.516667
ABNB260402C00133000,2026-03-03T18:00:00+00:00,2026-03-03 13:00:00-05:00,2026-03-03,5.7,5.7,5.7,5.7,5,4,5.7
ABNB260402C00133000,2026-03-03T18:05:00+00:00,2026-03-03 13:05:00-05:00,2026-03-03,5.8,5.8,5.8,5.8,1,1,5.8
ABNB260402C00133000,2026-03-03T18:10:00+00:00,2026-03-03 13:10:00-05:00,2026-03-03,5.7,5.7,5.65,5.7,8,7,5.6875
ABNB260402C00133000,2026-03-03T18:20:00+00:00,2026-03-03 13:20:00-05:00,2026-03-03,5.95,5.95,5.95,5.95,1,1,5.95
ABNB260402C00133000,2026-03-03T18:50:00+00:00,2026-03-03 13:50:00-05:00,2026-03-03,6.4,6.45,6.4,6.45,10,8,6.425
ABNB260402C00133000,2026-03-03T18:55:00+00:00,2026-03-03 13:55:00-05:00,2026-03-03,6.35,6.35,6.35,6.35,2,1,6.35
ABNB260402C00133000,2026-03-03T19:10:00+00:00,2026-03-03 14:10:00-05:00,2026-03-03,6.25,6.25,6.25,6.25,1,1,6.25
ABNB260402C00133000,2026-03-03T19:15:00+00:00,2026-03-03 14:15:00-05:00,2026-03-03,6.25,6.25,6.25,6.25,3,2,6.25
ABNB260402C00133000,2026-03-03T19:20:00+00:00,2026-03-03 14:20:00-05:00,2026-03-03,6.2,6.2,6.2,6.2,1,1,6.2
ABNB260402C00133000,2026-03-03T19:30:00+00:00,2026-03-03 14:30:00-05:00,2026-03-03,6.35,6.35,6.35,6.35,1,1,6.35
ABNB260402C00134000,2026-03-03T17:20:00+00:00,2026-03-03 12:20:00-05:00,2026-03-03,5.05,5.2,5.05,5.15,3,3,5.133333
ABNB260402C00134000,2026-03-03T17:25:00+00:00,2026-03-03 12:25:00-05:00,2026-03-03,5.25,5.25,5.2,5.2,6,4,5.225
ABNB260402C00134000,2026-03-03T17:30:00+00:00,2026-03-03 12:30:00-05:00,2026-03-03,5.15,5.15,5.0,5.05,11,8,5.068182
ABNB260402C00134000,2026-03-03T17:35:00+00:00,2026-03-03 12:35:00-05:00,2026-03-03,5.0,5.05,4.95,4.95,7,7,4.978571
ABNB260402C00134000,2026-03-03T17:40:00+00:00,2026-03-03 12:40:00-05:00,2026-03-03,5.0,5.0,5.0,5.0,1,1,5.0
ABNB260402C00134000,2026-03-03T17:45:00+00:00,2026-03-03 12:45:00-05:00,2026-03-03,5.05,5.05,5.05,5.05,6,4,5.05
ABNB260402C00134000,2026-03-03T18:15:00+00:00,2026-03-03 13:15:00-05:00,2026-03-03,5.35,5.35,5.25,5.25,10,7,5.325
ABNB260402C00134000,2026-03-03T18:20:00+00:00,2026-03-03 13:20:00-05:00,2026-03-03,5.7,5.7,5.3,5.4,11,9,5.509091
ABNB260402C00134000,2026-03-03T18:25:00+00:00,2026-03-03 13:25:00-05:00,2026-03-03,5.25,5.25,5.25,5.25,1,1,5.25
ABNB260402C00134000,2026-03-03T19:00:00+00:00,2026-03-03 14:00:00-05:00,2026-03-03,5.9,5.9,5.9,5.9,1,1,5.9
ABNB260402C00134000,2026-03-03T19:05:00+00:00,2026-03-03 14:05:00-05:00,2026-03-03,5.9,6.0,5.85,5.85,8,6,5.93125
ABNB260402C00134000,2026-03-03T19:10:00+00:00,2026-03-03 14:10:00-05:00,2026-03-03,5.75,5.75,5.75,5.75,3,2,5.75
ABNB260402C00134000,2026-03-03T19:15:00+00:00,2026-03-03 14:15:00-05:00,2026-03-03,5.7,5.75,5.65,5.75,12,9,5.708333
ABNB260402C00134000,2026-03-03T19:20:00+00:00,2026-03-03 14:20:00-05:00,2026-03-03,5.7,5.7,5.7,5.7,10,9,5.7
ABNB260402C00134000,2026-03-03T19:30:00+00:00,2026-03-03 14:30:00-05:00,2026-03-03,5.8,5.8,5.8,5.8,3,1,5.8
ABNB260402C00134000,2026-03-03T19:35:00+00:00,2026-03-03 14:35:00-05:00,2026-03-03,5.75,6.0,5.75,6.0,14,12,5.928571
ABNB260402C00134000,2026-03-03T19:40:00+00:00,2026-03-03 14:40:00-05:00,2026-03-03,6.0,6.0,6.0,6.0,1,1,6.0
ABNB260402C00134000,2026-03-03T19:45:00+00:00,2026-03-03 14:45:00-05:00,2026-03-03,6.3,6.3,6.3,6.3,4,2,6.3
ABNB260402C00134000,2026-03-03T19:50:00+00:00,2026-03-03 14:50:00-05:00,2026-03-03,6.15,6.15,6.15,6.15,3,2,6.15
ABNB260402C00134000,2026-03-03T19:55:00+00:00,2026-03-03 14:55:00-05:00,2026-03-03,6.15,6.15,6.1,6.1,13,8,6.130769
ABNB260402C00134000,2026-03-03T20:05:00+00:00,2026-03-03 15:05:00-05:00,2026-03-03,6.1,6.1,6.1,6.1,5,3,6.1
ABNB260402C00134000,2026-03-06T14:35:00+00:00,2026-03-06 09:35:00-05:00,2026-03-06,5.59,5.59,5.59,5.59,1,1,5.59
ABNB260402C00135000,2026-03-03T17:20:00+00:00,2026-03-03 12:20:00-05:00,2026-03-03,4.6,4.6,4.6,4.6,1,1,4.6
ABNB260402C00135000,2026-03-03T17:40:00+00:00,2026-03-03 12:40:00-05:00,2026-03-03,4.6,4.6,4.6,4.6,2,1,4.6
ABNB260402C00135000,2026-03-03T18:15:00+00:00,2026-03-03 13:15:00-05:00,2026-03-03,4.8,4.8,4.8,4.8,5,3,4.8
ABNB260402C00135000,2026-03-03T18:20:00+00:00,2026-03-03 13:20:00-05:00,2026-03-03,5.0,5.0,5.0,5.0,1,1,5.0
ABNB260402C00135000,2026-03-03T18:55:00+00:00,2026-03-03 13:55:00-05:00,2026-03-03,5.39,5.39,5.39,5.39,1,1,5.39
ABNB260402C00135000,2026-03-03T19:15:00+00:00,2026-03-03 14:15:00-05:00,2026-03-03,5.15,5.15,5.15,5.15,1,1,5.15
ABNB260402C00135000,2026-03-03T19:40:00+00:00,2026-03-03 14:40:00-05:00,2026-03-03,5.8,5.8,5.75,5.75,7,4,5.778571
ABNB260402C00135000,2026-03-03T19:50:00+00:00,2026-03-03 14:50:00-05:00,2026-03-03,5.7,5.7,5.7,5.7,8,6,5.7
ABNB260402C00135000,2026-03-03T19:55:00+00:00,2026-03-03 14:55:00-05:00,2026-03-03,5.65,5.65,5.65,5.65,6,5,5.65
ABNB260402C00135000,2026-03-03T20:00:00+00:00,2026-03-03 15:00:00-05:00,2026-03-03,5.55,5.55,5.55,5.55,4,1,5.55
ABNB260402C00135000,2026-03-03T20:05:00+00:00,2026-03-03 15:05:00-05:00,2026-03-03,5.43,5.43,5.43,5.43,1,1,5.43
ABNB260402C00135000,2026-03-03T20:10:00+00:00,2026-03-03 15:10:00-05:00,2026-03-03,5.45,5.45,5.45,5.45,3,1,5.45
ABNB260402C00135000,2026-03-04T19:40:00+00:00,2026-03-04 14:40:00-05:00,2026-03-04,6.25,6.25,6.25,6.25,1,1,6.25
ADSK260313C00255000,2026-03-04T17:20:00+00:00,2026-03-04 12:20:00-05:00,2026-03-04,7.25,7.25,7.25,7.25,2,1,7.25
ADSK260313C00255000,2026-03-04T17:25:00+00:00,2026-03-04 12:25:00-05:00,2026-03-04,7.25,7.25,7.25,7.25,2,1,7.25
ADSK260313C00255000,2026-03-04T17:55:00+00:00,2026-03-04 12:55:00-05:00,2026-03-04,7.7,7.7,7.7,7.7,2,1,7.7
ADSK260313C00255000,2026-03-04T20:45:00+00:00,2026-03-04 15:45:00-05:00,2026-03-04,8.45,8.45,8.45,8.45,1,1,8.45
ADSK260313C00255000,2026-03-05T15:00:00+00:00,2026-03-05 10:00:00-05:00,2026-03-05,9.27,9.27,9.27,9.27,1,1,9.27
ADSK260313C00255000,2026-03-05T15:20:00+00:00,2026-03-05 10:20:00-05:00,2026-03-05,11.9,11.9,11.9,11.9,1,1,11.9
ADSK260313C00255000,2026-03-06T16:55:00+00:00,2026-03-06 11:55:00-05:00,2026-03-06,8.38,8.38,8.35,8.35,5,2,8.374
ADSK260313C00255000,2026-03-06T17:10:00+00:00,2026-03-06 12:10:00-05:00,2026-03-06,8.02,8.02,8.02,8.02,1,1,8.02
ADSK260313C00257500,2026-03-05T14:45:00+00:00,2026-03-05 09:45:00-05:00,2026-03-05,7.11,7.11,7.11,7.11,2,2,7.11
ADSK260313C00257500,2026-03-05T15:00:00+00:00,2026-03-05 10:00:00-05:00,2026-03-05,7.67,7.67,7.67,7.67,1,1,7.67
ADSK260313C00257500,2026-03-05T15:20:00+00:00,2026-03-05 10:20:00-05:00,2026-03-05,10.1,10.1,10.1,10.1,1,1,10.1
ADSK260313C00257500,2026-03-06T16:55:00+00:00,2026-03-06 11:55:00-05:00,2026-03-06,7.14,7.15,7.14,7.15,10,2,7.142
ADSK260313C00257500,2026-03-06T17:10:00+00:00,2026-03-06 12:10:00-05:00,2026-03-06,6.87,6.87,6.87,6.87,2,1,6.87
ADSK260313C00257500,2026-03-06T18:35:00+00:00,2026-03-06 13:35:00-05:00,2026-03-06,6.6,6.6,6.6,6.6,1,1,6.6
ADSK260313C00260000,2026-03-03T15:40:00+00:00,2026-03-03 10:40:00-05:00,2026-03-03,3.3,3.3,3.25,3.25,6,2,3.291667
ADSK260313C00260000,2026-03-03T16:25:00+00:00,2026-03-03 11:25:00-05:00,2026-03-03,3.49,3.49,3.49,3.49,1,1,3.49
ADSK260313C00260000,2026-03-03T17:45:00+00:00,2026-03-03 12:45:00-05:00,2026-03-03,3.82,3.82,3.82,3.82,1,1,3.82
ADSK260313C00260000,2026-03-03T17:55:00+00:00,2026-03-03 12:55:00-05:00,2026-03-03,4.0,4.0,4.0,4.0,1,1,4.0
ADSK260313C00260000,2026-03-03T19:40:00+00:00,2026-03-03 14:40:00-05:00,2026-03-03,4.8,4.8,4.8,4.8,1,1,4.8
ADSK260313C00260000,2026-03-03T20:00:00+00:00,2026-03-03 15:00:00-05:00,2026-03-03,4.9,4.9,4.9,4.9,1,1,4.9
ADSK260313C00260000,2026-03-04T15:30:00+00:00,2026-03-04 10:30:00-05:00,2026-03-04,4.61,4.61,4.61,4.61,1,1,4.61
ADSK260313C00260000,2026-03-04T16:10:00+00:00,2026-03-04 11:10:00-05:00,2026-03-04,4.59,4.59,4.59,4.59,1,1,4.59
ADSK260313C00260000,2026-03-04T17:20:00+00:00,2026-03-04 12:20:00-05:00,2026-03-04,4.75,4.75,4.75,4.75,1,1,4.75
ADSK260313C00260000,2026-03-04T17:25:00+00:00,2026-03-04 12:25:00-05:00,2026-03-04,4.75,4.75,4.75,4.75,1,1,4.75
ADSK260313C00260000,2026-03-04T17:55:00+00:00,2026-03-04 12:55:00-05:00,2026-03-04,4.75,4.75,4.75,4.75,1,1,4.75
ADSK260313C00260000,2026-03-05T14:35:00+00:00,2026-03-05 09:35:00-05:00,2026-03-05,6.0,6.0,6.0,6.0,3,1,6.0
ADSK260313C00260000,2026-03-05T14:50:00+00:00,2026-03-05 09:50:00-05:00,2026-03-05,6.54,6.54,6.54,6.54,10,2,6.54
ADSK260313C00260000,2026-03-05T15:00:00+00:00,2026-03-05 10:00:00-05:00,2026-03-05,6.5,6.5,6.5,6.5,2,1,6.5
ADSK260313C00260000,2026-03-05T15:30:00+00:00,2026-03-05 10:30:00-05:00,2026-03-05,7.26,7.26,7.26,7.26,1,1,7.26
ADSK260313C00260000,2026-03-05T18:35:00+00:00,2026-03-05 13:35:00-05:00,2026-03-05,7.5,7.5,7.5,7.5,1,1,7.5
ADSK260313C00260000,2026-03-06T14:50:00+00:00,2026-03-06 09:50:00-05:00,2026-03-06,6.4,6.4,6.4,6.4,5,1,6.4
ADSK260313C00260000,2026-03-06T14:55:00+00:00,2026-03-06 09:55:00-05:00,2026-03-06,6.0,6.0,6.0,6.0,5,1,6.0
ADSK260313C00260000,2026-03-06T16:10:00+00:00,2026-03-06 11:10:00-05:00,2026-03-06,5.6,5.6,5.6,5.6,1,1,5.6
ADSK260313C00260000,2026-03-06T16:55:00+00:00,2026-03-06 11:55:00-05:00,2026-03-06,6.12,6.12,6.1,6.1,5,2,6.116
ADSK260313C00260000,2026-03-06T17:00:00+00:00,2026-03-06 12:00:00-05:00,2026-03-06,6.1,6.1,6.1,6.1,1,1,6.1
ADSK260313C00260000,2026-03-06T17:10:00+00:00,2026-03-06 12:10:00-05:00,2026-03-06,5.87,5.87,5.87,5.87,1,1,5.87
ADSK260313C00260000,2026-03-06T17:30:00+00:00,2026-03-06 12:30:00-05:00,2026-03-06,5.5,5.5,5.5,5.5,1,1,5.5
ADSK260313C00260000,2026-03-06T18:05:00+00:00,2026-03-06 13:05:00-05:00,2026-03-06,5.0,5.0,5.0,5.0,5,1,5.0
ADSK260313C00260000,2026-03-06T18:35:00+00:00,2026-03-06 13:35:00-05:00,2026-03-06,5.2,5.2,5.2,5.2,1,1,5.2
ADSK260313C00260000,2026-03-06T18:45:00+00:00,2026-03-06 13:45:00-05:00,2026-03-06,5.0,5.0,5.0,5.0,10,1,5.0
ADSK260313C00262500,2026-03-05T15:05:00+00:00,2026-03-05 10:05:00-05:00,2026-03-05,6.08,6.08,6.08,6.08,10,1,6.08
ADSK260313C00262500,2026-03-06T15:10:00+00:00,2026-03-06 10:10:00-05:00,2026-03-06,4.4,4.4,4.4,4.4,1,1,4.4
ADSK260313C00262500,2026-03-06T20:50:00+00:00,2026-03-06 15:50:00-05:00,2026-03-06,4.9,4.9,4.9,4.9,1,1,4.9
ADSK260313C00265000,2026-03-03T14:40:00+00:00,2026-03-03 09:40:00-05:00,2026-03-03,1.95,1.95,1.95,1.95,1,1,1.95
ADSK260313C00265000,2026-03-03T16:25:00+00:00,2026-03-03 11:25:00-05:00,2026-03-03,2.25,2.25,2.25,2.25,1,1,2.25
ADSK260313C00265000,2026-03-03T17:10:00+00:00,2026-03-03 12:10:00-05:00,2026-03-03,2.28,2.28,2.28,2.28,1,1,2.28
ADSK260313C00265000,2026-03-04T16:25:00+00:00,2026-03-04 11:25:00-05:00,2026-03-04,2.95,2.95,2.95,2.95,1,1,2.95
ADSK260313C00265000,2026-03-04T20:45:00+00:00,2026-03-04 15:45:00-05:00,2026-03-04,3.55,3.55,3.55,3.55,1,1,3.55
ADSK260313C00265000,2026-03-05T15:00:00+00:00,2026-03-05 10:00:00-05:00,2026-03-05,4.7,4.83,4.6,4.83,12,4,4.7025
ADSK260313C00265000,2026-03-05T15:15:00+00:00,2026-03-05 10:15:00-05:00,2026-03-05,5.0,5.0,5.0,5.0,1,1,5.0
ADSK260313C00265000,2026-03-05T15:20:00+00:00,2026-03-05 10:20:00-05:00,2026-03-05,5.4,5.4,5.4,5.4,1,1,5.4
ADSK260313C00265000,2026-03-05T15:35:00+00:00,2026-03-05 10:35:00-05:00,2026-03-05,5.9,5.9,5.9,5.9,1,1,5.9
ADSK260313C00265000,2026-03-05T16:55:00+00:00,2026-03-05 11:55:00-05:00,2026-03-05,5.1,5.1,5.1,5.1,1,1,5.1
ADSK260313C00265000,2026-03-05T20:40:00+00:00,2026-03-05 15:40:00-05:00,2026-03-05,6.14,6.14,6.14,6.14,4,1,6.14
ADSK260313C00265000,2026-03-06T14:40:00+00:00,2026-03-06 09:40:00-05:00,2026-03-06,4.92,4.92,4.92,4.92,1,1,4.92
ADSK260313C00265000,2026-03-06T14:45:00+00:00,2026-03-06 09:45:00-05:00,2026-03-06,4.3,4.3,4.3,4.3,4,1,4.3
ADSK260313C00265000,2026-03-06T15:00:00+00:00,2026-03-06 10:00:00-05:00,2026-03-06,4.0,4.0,4.0,4.0,1,1,4.0
ADSK260313C00265000,2026-03-06T20:10:00+00:00,2026-03-06 15:10:00-05:00,2026-03-06,3.62,3.62,3.62,3.62,1,1,3.62
ADSK260313C00265000,2026-03-06T20:15:00+00:00,2026-03-06 15:15:00-05:00,2026-03-06,3.7,3.7,3.7,3.7,1,1,3.7
ADSK260313C00265000,2026-03-06T20:25:00+00:00,2026-03-06 15:25:00-05:00,2026-03-06,3.72,3.72,3.72,3.72,2,1,3.72
ADSK260313C00265000,2026-03-06T20:55:00+00:00,2026-03-06 15:55:00-05:00,2026-03-06,4.2,4.2,4.2,4.2,1,1,4.2
ADSK260320C00255000,2026-03-03T16:30:00+00:00,2026-03-03 11:30:00-05:00,2026-03-03,7.75,7.75,7.75,7.75,1,1,7.75
ADSK260320C00255000,2026-03-03T17:15:00+00:00,2026-03-03 12:15:00-05:00,2026-03-03,6.9,6.9,6.9,6.9,4,4,6.9
ADSK260320C00255000,2026-03-03T18:05:00+00:00,2026-03-03 13:05:00-05:00,2026-03-03,8.2,8.2,8.2,8.2,1,1,8.2
ADSK260320C00255000,2026-03-03T18:20:00+00:00,2026-03-03 13:20:00-05:00,2026-03-03,8.3,8.3,8.3,8.3,1,1,8.3
ADSK260320C00255000,2026-03-03T18:50:00+00:00,2026-03-03 13:50:00-05:00,2026-03-03,8.6,8.6,8.6,8.6,1,1,8.6
ADSK260320C00255000,2026-03-03T20:05:00+00:00,2026-03-03 15:05:00-05:00,2026-03-03,9.17,9.42,8.7,9.07,322,32,9.05118
ADSK260320C00255000,2026-03-03T20:10:00+00:00,2026-03-03 15:10:00-05:00,2026-03-03,9.05,9.46,8.8,9.15,701,42,9.074194
ADSK260320C00255000,2026-03-04T15:35:00+00:00,2026-03-04 10:35:00-05:00,2026-03-04,9.4,9.4,9.4,9.4,4,1,9.4
ADSK260320C00255000,2026-03-04T15:40:00+00:00,2026-03-04 10:40:00-05:00,2026-03-04,9.12,9.12,9.0,9.0,7,2,9.017143
ADSK260320C00255000,2026-03-04T19:15:00+00:00,2026-03-04 14:15:00-05:00,2026-03-04,9.7,9.7,9.7,9.7,3,1,9.7
ADSK260320C00255000,2026-03-04T19:20:00+00:00,2026-03-04 14:20:00-05:00,2026-03-04,9.8,9.8,9.8,9.8,7,6,9.8
ADSK260320C00255000,2026-03-04T19:55:00+00:00,2026-03-04 14:55:00-05:00,2026-03-04,10.14,10.19,10.14,10.19,2,2,10.165
ADSK260320C00255000,2026-03-04T20:40:00+00:00,2026-03-04 15:40:00-05:00,2026-03-04,10.14,10.26,10.14,10.26,2,2,10.2
ADSK260320C00255000,2026-03-05T17:10:00+00:00,2026-03-05 12:10:00-05:00,2026-03-05,12.8,12.8,12.8,12.8,2,1,12.8
ADSK260320C00260000,2026-03-03T14:45:00+00:00,2026-03-03 09:45:00-05:00,2026-03-03,4.87,4.87,4.81,4.81,5,3,4.858
ADSK260320C00260000,2026-03-03T14:50:00+00:00,2026-03-03 09:50:00-05:00,2026-03-03,4.61,4.61,4.61,4.61,1,1,4.61
ADSK260320C00260000,2026-03-03T16:55:00+00:00,2026-03-03 11:55:00-05:00,2026-03-03,6.3,6.3,6.3,6.3,40,2,6.3
ADSK260320C00260000,2026-03-03T18:25:00+00:00,2026-03-03 13:25:00-05:00,2026-03-03,6.3,6.3,6.3,6.3,1,1,6.3
ADSK260320C00260000,2026-03-03T19:25:00+00:00,2026-03-03 14:25:00-05:00,2026-03-03,7.55,7.55,6.9,6.9,41,2,7.534146
ADSK260320C00260000,2026-03-04T15:35:00+00:00,2026-03-04 10:35:00-05:00,2026-03-04,7.0,7.0,7.0,7.0,10,2,7.0
ADSK260320C00260000,2026-03-04T15:50:00+00:00,2026-03-04 10:50:00-05:00,2026-03-04,6.91,6.91,6.91,6.91,1,1,6.91
ADSK260320C00260000,2026-03-04T16:40:00+00:00,2026-03-04 11:40:00-05:00,2026-03-04,6.6,6.6,6.6,6.6,2,1,6.6
ADSK260320C00260000,2026-03-04T17:25:00+00:00,2026-03-04 12:25:00-05:00,2026-03-04,6.8,6.8,6.8,6.8,1,1,6.8
ADSK260320C00260000,2026-03-04T19:20:00+00:00,2026-03-04 14:20:00-05:00,2026-03-04,7.2,7.2,7.2,7.2,2,1,7.2
ADSK260320C00260000,2026-03-04T19:25:00+00:00,2026-03-04 14:25:00-05:00,2026-03-04,7.2,7.2,7.2,7.2,8,2,7.2
ADSK260320C00260000,2026-03-04T19:40:00+00:00,2026-03-04 14:40:00-05:00,2026-03-04,7.5,7.5,7.5,7.5,1,1,7.5
ADSK260320C00260000,2026-03-05T14:45:00+00:00,2026-03-05 09:45:00-05:00,2026-03-05,8.15,8.15,8.15,8.15,5,1,8.15
