strategy,trading_date,symbol,direction,entry_price,exit_price,signal_value,return
VWAP_MOMENTUM,2026-03-06,EQT,SHORT,62.07,61.99,-0.006370639570754455,0.0012888674077653484
OPENING_MOMENTUM,2026-03-06,ETN,SHORT,342.77,347.78,-0.009850366861170579,-0.014616214954634277
OPENING_REVERSAL,2026-03-06,ETN,LONG,342.77,347.78,-0.009850366861170579,0.014616214954634277
GAP_FOLLOW,2026-03-06,ETN,SHORT,346.18,347.78,-0.023800124076476248,-0.004621873014038824
GAP_FADE,2026-03-06,ETN,LONG,346.18,347.78,-0.023800124076476248,0.004621873014038824
OPENING_MOMENTUM,2026-03-06,FANG,SHORT,180.16,180.52,-0.008420936760416109,-0.001998223801065846
OPENING_REVERSAL,2026-03-06,FANG,LONG,180.16,180.52,-0.008420936760416109,0.001998223801065846
GAP_FOLLOW,2026-03-06,FANG,LONG,181.69,180.52,0.015198077890149264,-0.006439539875612188
GAP_FADE,2026-03-06,FANG,SHORT,181.69,180.52,0.015198077890149264,0.006439539875612188
OPENING_MOMENTUM,2026-03-06,GD,SHORT,354.8,363.42,-0.01691580886936994,-0.024295377677564733
OPENING_REVERSAL,2026-03-06,GD,LONG,354.8,363.42,-0.01691580886936994,0.024295377677564733
VWAP_MOMENTUM,2026-03-06,GD,SHORT,354.8,363.42,-0.008358142060546081,-0.024295377677564733
OPENING_MOMENTUM,2026-03-06,GE,SHORT,318.58,323.155,-0.01572589365711996,-0.01436060016322438
OPENING_REVERSAL,2026-03-06,GE,LONG,318.58,323.155,-0.01572589365711996,0.01436060016322438
GAP_FOLLOW,2026-03-06,GE,SHORT,323.67,323.155,-0.010183486238532047,0.0015911267649150185
GAP_FADE,2026-03-06,GE,LONG,323.67,323.155,-0.010183486238532047,-0.0015911267649150185
OPENING_MOMENTUM,2026-03-06,GOOG,LONG,298.46,298.225,0.009709394769782387,-0.0007873751926554817
OPENING_REVERSAL,2026-03-06,GOOG,SHORT,298.46,298.225,0.009709394769782387,0.0007873751926554817
GAP_FOLLOW,2026-03-06,GOOG,SHORT,295.59,298.225,-0.017744990529359073,-0.00891437464054956
GAP_FADE,2026-03-06,GOOG,LONG,295.59,298.225,-0.017744990529359073,0.00891437464054956
VWAP_MOMENTUM,2026-03-06,GOOG,LONG,298.46,298.225,0.005060528930563635,-0.0007873751926554817
OPENING_MOMENTUM,2026-03-06,GOOGL,LONG,298.45,298.55,0.008140791784893908,0.0003350644999162711
OPENING_REVERSAL,2026-03-06,GOOGL,SHORT,298.45,298.55,0.008140791784893908,-0.0003350644999162711
GAP_FOLLOW,2026-03-06,GOOGL,SHORT,296.04,298.55,-0.01618424113522321,-0.008478583975138454
GAP_FADE,2026-03-06,GOOGL,LONG,296.04,298.55,-0.01618424113522321,0.008478583975138454
VWAP_MOMENTUM,2026-03-06,GOOGL,LONG,298.45,298.55,0.005151786905954303,0.0003350644999162711
GAP_FOLLOW,2026-03-06,GS,SHORT,811.545,820.84,-0.028438884233209616,-0.011453462223290245
GAP_FADE,2026-03-06,GS,LONG,811.545,820.84,-0.028438884233209616,0.011453462223290245
OPENING_MOMENTUM,2026-03-06,HAL,SHORT,33.84,34.05,-0.01784936874183707,-0.00620567375886516
OPENING_REVERSAL,2026-03-06,HAL,LONG,33.84,34.05,-0.01784936874183707,0.00620567375886516
VWAP_MOMENTUM,2026-03-06,HAL,SHORT,33.84,34.05,-0.007666296731267175,-0.00620567375886516
GAP_FOLLOW,2026-03-06,HD,SHORT,357.31,357.98,-0.011863938053097378,-0.0018751224426969415
GAP_FADE,2026-03-06,HD,LONG,357.31,357.98,-0.011863938053097378,0.0018751224426969415
GAP_FOLLOW,2026-03-06,HON,SHORT,235.38,235.29,-0.012377795493643373,0.000382360438439977
GAP_FADE,2026-03-06,HON,LONG,235.38,235.29,-0.012377795493643373,-0.000382360438439977
GAP_FOLLOW,2026-03-06,HUBB,SHORT,463.08,471.83,-0.0281025038302517,-0.018895223287552998
GAP_FADE,2026-03-06,HUBB,LONG,463.08,471.83,-0.0281025038302517,0.018895223287552998
VWAP_MOMENTUM,2026-03-06,HUBB,LONG,466.48,471.83,0.006647088222002662,0.011468873263591028
GAP_FOLLOW,2026-03-06,HWM,SHORT,248.95,250.33,-0.012730012690355341,-0.005543281783490839
GAP_FADE,2026-03-06,HWM,LONG,248.95,250.33,-0.012730012690355341,0.005543281783490839
GAP_FOLLOW,2026-03-06,INTC,SHORT,44.685,43.43,-0.027318241184153158,0.02808548729998883
GAP_FADE,2026-03-06,INTC,LONG,44.685,43.43,-0.027318241184153158,-0.02808548729998883
OPENING_MOMENTUM,2026-03-06,IREN,SHORT,38.53,36.7,-0.010783055198973046,0.04749545808460931
OPENING_REVERSAL,2026-03-06,IREN,LONG,38.53,36.7,-0.010783055198973046,-0.04749545808460931
GAP_FOLLOW,2026-03-06,IREN,SHORT,38.95,36.7,-0.029162512462612034,0.05776636713735561
GAP_FADE,2026-03-06,IREN,LONG,38.95,36.7,-0.029162512462612034,-0.05776636713735561
OPENING_MOMENTUM,2026-03-06,ISRG,SHORT,478.68,490.2,-0.022533514391023246,-0.024066182000501257
OPENING_REVERSAL,2026-03-06,ISRG,LONG,478.68,490.2,-0.022533514391023246,0.024066182000501257
GAP_FOLLOW,2026-03-06,ISRG,SHORT,489.715,490.2,-0.014033039048894191,-0.000990371951032687
GAP_FADE,2026-03-06,ISRG,LONG,489.715,490.2,-0.014033039048894191,0.000990371951032687
VWAP_MOMENTUM,2026-03-06,ISRG,SHORT,478.68,490.2,-0.01048189931954635,-0.024066182000501257
OPENING_MOMENTUM,2026-03-06,JCI,SHORT,133.09,132.4,-0.013636700511376332,0.005184461642497529
OPENING_REVERSAL,2026-03-06,JCI,LONG,133.09,132.4,-0.013636700511376332,-0.005184461642497529
GAP_FOLLOW,2026-03-06,JCI,SHORT,134.93,132.4,-0.015827862873814658,0.01875046320314233
GAP_FADE,2026-03-06,JCI,LONG,134.93,132.4,-0.015827862873814658,-0.01875046320314233
OPENING_MOMENTUM,2026-03-06,JNJ,SHORT,236.29,240.48,-0.009100058710056258,-0.017732447416310526
OPENING_REVERSAL,2026-03-06,JNJ,LONG,236.29,240.48,-0.009100058710056258,0.017732447416310526
GAP_FOLLOW,2026-03-06,JPM,SHORT,285.9,289.39,-0.02576160294418317,-0.012207065407485063
GAP_FADE,2026-03-06,JPM,LONG,285.9,289.39,-0.02576160294418317,0.012207065407485063
OPENING_MOMENTUM,2026-03-06,LHX,SHORT,355.925,366.57,-0.01489046650336967,-0.029907986233054684
OPENING_REVERSAL,2026-03-06,LHX,LONG,355.925,366.57,-0.01489046650336967,0.029907986233054684
VWAP_MOMENTUM,2026-03-06,LHX,SHORT,355.925,366.57,-0.014274773583820344,-0.029907986233054684
OPENING_MOMENTUM,2026-03-06,LIN,SHORT,481.49,484.86,-0.012996330688969437,-0.006999106938877286
OPENING_REVERSAL,2026-03-06,LIN,LONG,481.49,484.86,-0.012996330688969437,0.006999106938877286
GAP_FOLLOW,2026-03-06,LOW,SHORT,250.29,251.94,-0.01716013508207026,-0.006592352870669949
GAP_FADE,2026-03-06,LOW,LONG,250.29,251.94,-0.01716013508207026,0.006592352870669949
OPENING_MOMENTUM,2026-03-06,LRCX,LONG,207.79,199.25,0.010946774350491406,-0.04109918667885848
OPENING_REVERSAL,2026-03-06,LRCX,SHORT,207.79,199.25,0.010946774350491406,0.04109918667885848
GAP_FOLLOW,2026-03-06,LRCX,SHORT,205.54,199.25,-0.04275335320417295,0.030602315850929207
GAP_FADE,2026-03-06,LRCX,LONG,205.54,199.25,-0.04275335320417295,-0.030602315850929207
OPENING_MOMENTUM,2026-03-06,MA,SHORT,515.13,522.22,-0.009327281818531485,-0.013763516005668608
OPENING_REVERSAL,2026-03-06,MA,LONG,515.13,522.22,-0.009327281818531485,0.013763516005668608
OPENING_MOMENTUM,2026-03-06,MCD,SHORT,323.33,328.06,-0.0075813382443217225,-0.014629016793987537
OPENING_REVERSAL,2026-03-06,MCD,LONG,323.33,328.06,-0.0075813382443217225,0.014629016793987537
OPENING_MOMENTUM,2026-03-06,MDT,SHORT,90.54,90.85,-0.022034996759559222,-0.0034239010382151047
OPENING_REVERSAL,2026-03-06,MDT,LONG,90.54,90.85,-0.022034996759559222,0.0034239010382151047
VWAP_MOMENTUM,2026-03-06,MDT,SHORT,90.54,90.85,-0.0071770663570732696,-0.0034239010382151047
OPENING_MOMENTUM,2026-03-06,META,SHORT,640.31,644.8,-0.011562210558814456,-0.007012228451843683
OPENING_REVERSAL,2026-03-06,META,LONG,640.31,644.8,-0.011562210558814456,0.007012228451843683
GAP_FOLLOW,2026-03-06,META,SHORT,647.8,644.8,-0.019435698716396277,0.004631058968817547
GAP_FADE,2026-03-06,META,LONG,647.8,644.8,-0.019435698716396277,-0.004631058968817547
OPENING_MOMENTUM,2026-03-06,MPC,SHORT,214.71,221.28,-0.014549293188911294,-0.03059941316193937
OPENING_REVERSAL,2026-03-06,MPC,LONG,214.71,221.28,-0.014549293188911294,0.03059941316193937
VWAP_MOMENTUM,2026-03-06,MPC,SHORT,214.71,221.28,-0.01179235418943514,-0.03059941316193937
GAP_FOLLOW,2026-03-06,MRK,SHORT,114.88,115.81,-0.01025243387610919,-0.00809540389972141
GAP_FADE,2026-03-06,MRK,LONG,114.88,115.81,-0.01025243387610919,0.00809540389972141
GAP_FOLLOW,2026-03-06,MS,SHORT,157.95,160.22,-0.028179413031440448,-0.014371636593858872
GAP_FADE,2026-03-06,MS,LONG,157.95,160.22,-0.028179413031440448,0.014371636593858872
OPENING_MOMENTUM,2026-03-06,MU,LONG,388.56,370.375,0.020498745912726157,-0.0468010088532016
OPENING_REVERSAL,2026-03-06,MU,SHORT,388.56,370.375,0.020498745912726157,0.0468010088532016
GAP_FOLLOW,2026-03-06,MU,SHORT,380.755,370.375,-0.04078650694680619,0.027261624929416528
GAP_FADE,2026-03-06,MU,LONG,380.755,370.375,-0.04078650694680619,-0.027261624929416528
VWAP_MOMENTUM,2026-03-06,MU,LONG,388.56,370.375,0.017508038424344452,-0.0468010088532016
OPENING_MOMENTUM,2026-03-06,NFLX,SHORT,98.2,99.01,-0.011923328470091032,-0.008248472505091753
OPENING_REVERSAL,2026-03-06,NFLX,LONG,98.2,99.01,-0.011923328470091032,0.008248472505091753
VWAP_MOMENTUM,2026-03-06,NFLX,SHORT,98.2,99.01,-0.006981788524497157,-0.008248472505091753
VWAP_MOMENTUM,2026-03-06,NOC,SHORT,741.24,756.33,-0.005608711853876458,-0.020357778857050368
OPENING_MOMENTUM,2026-03-06,NOW,LONG,122.12,124.35,0.01193238316208145,0.01826072715361926
OPENING_REVERSAL,2026-03-06,NOW,SHORT,122.12,124.35,0.01193238316208145,-0.01826072715361926
OPENING_MOMENTUM,2026-03-06,NVDA,LONG,181.865,177.7,0.011035134534133961,-0.022901602837269497
OPENING_REVERSAL,2026-03-06,NVDA,SHORT,181.865,177.7,0.011035134534133961,0.022901602837269497
GAP_FOLLOW,2026-03-06,NVDA,SHORT,179.88,177.7,-0.018684705818171943,0.012119190571492133
GAP_FADE,2026-03-06,NVDA,LONG,179.88,177.7,-0.018684705818171943,-0.012119190571492133
OPENING_MOMENTUM,2026-03-06,OKE,SHORT,85.36,86.945,-0.008594657375145087,-0.018568416119962405
OPENING_REVERSAL,2026-03-06,OKE,LONG,85.36,86.945,-0.008594657375145087,0.018568416119962405
GAP_FOLLOW,2026-03-06,ORCL,SHORT,152.695,152.99,-0.013502600381173901,-0.0019319558597203912
GAP_FADE,2026-03-06,ORCL,LONG,152.695,152.99,-0.013502600381173901,0.0019319558597203912
OPENING_MOMENTUM,2026-03-06,OXY,SHORT,53.65,54.185,-0.010421470072858208,-0.009972041006523824
OPENING_REVERSAL,2026-03-06,OXY,LONG,53.65,54.185,-0.010421470072858208,0.009972041006523824
GAP_FOLLOW,2026-03-06,OXY,LONG,54.215,54.185,0.01831329827197603,-0.0005533523932491624
GAP_FADE,2026-03-06,OXY,SHORT,54.215,54.185,0.01831329827197603,0.0005533523932491624
VWAP_MOMENTUM,2026-03-06,OXY,SHORT,53.65,54.185,-0.015039891048243992,-0.009972041006523824
GAP_FOLLOW,2026-03-06,PEG,SHORT,82.965,83.33,-0.011026344021933476,-0.004399445549327918
GAP_FADE,2026-03-06,PEG,LONG,82.965,83.33,-0.011026344021933476,0.004399445549327918
OPENING_MOMENTUM,2026-03-06,PEP,SHORT,156.98,159.46,-0.008902077151335286,-0.015798190852337912
OPENING_REVERSAL,2026-03-06,PEP,LONG,156.98,159.46,-0.008902077151335286,0.015798190852337912
GAP_FOLLOW,2026-03-06,PEP,SHORT,158.39,159.46,-0.014435940513969348,-0.006755476987183595
GAP_FADE,2026-03-06,PEP,LONG,158.39,159.46,-0.014435940513969348,0.006755476987183595
OPENING_MOMENTUM,2026-03-06,PLD,SHORT,133.185,134.55,-0.014539400665926738,-0.01024890190336758
OPENING_REVERSAL,2026-03-06,PLD,LONG,133.185,134.55,-0.014539400665926738,0.01024890190336758
GAP_FOLLOW,2026-03-06,PLD,SHORT,135.15,134.55,-0.019586507072905213,0.004439511653718031
GAP_FADE,2026-03-06,PLD,LONG,135.15,134.55,-0.019586507072905213,-0.004439511653718031
VWAP_MOMENTUM,2026-03-06,PLD,SHORT,133.185,134.55,-0.006301184026493822,-0.01024890190336758
OPENING_MOMENTUM,2026-03-06,PSX,SHORT,163.99,166.01,-0.01448317307692304,-0.012317824257576548
OPENING_REVERSAL,2026-03-06,PSX,LONG,163.99,166.01,-0.01448317307692304,0.012317824257576548
VWAP_MOMENTUM,2026-03-06,PSX,SHORT,163.99,166.01,-0.006579911602202837,-0.012317824257576548
OPENING_MOMENTUM,2026-03-06,PWR,LONG,538.61,540.35,0.01082876660911336,0.003230537865988481
OPENING_REVERSAL,2026-03-06,PWR,SHORT,538.61,540.35,0.01082876660911336,-0.003230537865988481
GAP_FOLLOW,2026-03-06,PWR,SHORT,532.84,540.35,-0.029629764528054436,-0.014094287215674406
GAP_FADE,2026-03-06,PWR,LONG,532.84,540.35,-0.029629764528054436,0.014094287215674406
GAP_FOLLOW,2026-03-06,QCOM,SHORT,133.82,135.655,-0.02356804086099973,-0.013712449559109219
GAP_FADE,2026-03-06,QCOM,LONG,133.82,135.655,-0.02356804086099973,0.013712449559109219
GAP_FOLLOW,2026-03-06,REGN,SHORT,752.23,759.61,-0.016872729173745937,-0.0098108291347061
GAP_FADE,2026-03-06,REGN,LONG,752.23,759.61,-0.016872729173745937,0.0098108291347061
OPENING_MOMENTUM,2026-03-06,RKLB,LONG,70.58,70.09,0.03474563846943268,-0.006942476622272542
OPENING_REVERSAL,2026-03-06,RKLB,SHORT,70.58,70.09,0.03474563846943268,0.006942476622272542
GAP_FOLLOW,2026-03-06,RKLB,SHORT,68.21,70.09,-0.02557142857142869,-0.027561941064360163
GAP_FADE,2026-03-06,RKLB,LONG,68.21,70.09,-0.02557142857142869,0.027561941064360163
VWAP_MOMENTUM,2026-03-06,RKLB,LONG,70.58,70.09,0.00642766669564554,-0.006942476622272542
GAP_FOLLOW,2026-03-06,ROK,SHORT,369.0,369.55,-0.0242741551642075,-0.0014905149051491762
GAP_FADE,2026-03-06,ROK,LONG,369.0,369.55,-0.0242741551642075,0.0014905149051491762
OPENING_MOMENTUM,2026-03-06,SCHW,SHORT,93.03,95.25,-0.00799744081893794,-0.023863269912931306
OPENING_REVERSAL,2026-03-06,SCHW,LONG,93.03,95.25,-0.00799744081893794,0.023863269912931306
GAP_FOLLOW,2026-03-06,SCHW,SHORT,93.78,95.25,-0.016671909405473473,-0.015674984005118242
GAP_FADE,2026-03-06,SCHW,LONG,93.78,95.25,-0.016671909405473473,0.015674984005118242
OPENING_MOMENTUM,2026-03-06,SLB,SHORT,46.79,46.87,-0.013389562467053251,-0.0017097670442400847
OPENING_REVERSAL,2026-03-06,SLB,LONG,46.79,46.87,-0.013389562467053251,0.0017097670442400847
GAP_FOLLOW,2026-03-06,SNPS,SHORT,435.675,437.5,-0.015045328148667214,-0.004188902278074336
GAP_FADE,2026-03-06,SNPS,LONG,435.675,437.5,-0.015045328148667214,0.004188902278074336
OPENING_MOMENTUM,2026-03-06,TGT,SHORT,118.07,120.74,-0.00785681273896055,-0.022613703735072432
OPENING_REVERSAL,2026-03-06,TGT,LONG,118.07,120.74,-0.00785681273896055,0.022613703735072432
GAP_FOLLOW,2026-03-06,TGT,SHORT,119.005,120.74,-0.011011385356935133,-0.01457921936053097
GAP_FADE,2026-03-06,TGT,LONG,119.005,120.74,-0.011011385356935133,0.01457921936053097
OPENING_MOMENTUM,2026-03-06,TMO,SHORT,503.44,502.2,-0.020506634499396936,0.0024630541871921707
OPENING_REVERSAL,2026-03-06,TMO,LONG,503.44,502.2,-0.020506634499396936,-0.0024630541871921707
VWAP_MOMENTUM,2026-03-06,TMO,SHORT,503.44,502.2,-0.01073483648298501,0.0024630541871921707
GAP_FOLLOW,2026-03-06,TSLA,SHORT,398.185,396.63,-0.018257353485046424,0.003905219935457116
GAP_FADE,2026-03-06,TSLA,LONG,398.185,396.63,-0.018257353485046424,-0.003905219935457116
GAP_FOLLOW,2026-03-06,TXN,SHORT,192.48,193.21,-0.02797697202302807,-0.0037926018287615104
GAP_FADE,2026-03-06,TXN,LONG,192.48,193.21,-0.02797697202302807,0.0037926018287615104
GAP_FOLLOW,2026-03-06,UBER,SHORT,74.525,75.12,-0.01193238316208145,-0.007983898020798463
GAP_FADE,2026-03-06,UBER,LONG,74.525,75.12,-0.01193238316208145,0.007983898020798463
OPENING_MOMENTUM,2026-03-06,UNH,SHORT,283.3,286.51,-0.01683151136560812,-0.011330744793505154
OPENING_REVERSAL,2026-03-06,UNH,LONG,283.3,286.51,-0.01683151136560812,0.011330744793505154
VWAP_MOMENTUM,2026-03-06,UNH,SHORT,283.3,286.51,-0.010839072581580678,-0.011330744793505154
OPENING_MOMENTUM,2026-03-06,V,SHORT,313.185,317.4,-0.011223716612994927,-0.013458498970257082
OPENING_REVERSAL,2026-03-06,V,LONG,313.185,317.4,-0.011223716612994927,0.013458498970257082
OPENING_MOMENTUM,2026-03-06,VLO,SHORT,224.62,224.61,-0.01335324606869892,4.451963315821317e-05
OPENING_REVERSAL,2026-03-06,VLO,LONG,224.62,224.61,-0.01335324606869892,-4.451963315821317e-05
VWAP_MOMENTUM,2026-03-06,VLO,SHORT,224.62,224.61,-0.008668062125066656,4.451963315821317e-05
GAP_FOLLOW,2026-03-06,VRT,SHORT,242.28,241.83,-0.02956020187454933,0.001857355126300142
GAP_FADE,2026-03-06,VRT,LONG,242.28,241.83,-0.02956020187454933,-0.001857355126300142
OPENING_MOMENTUM,2026-03-06,VST,LONG,165.88,158.64,0.008695652173912993,-0.043646009163250565
OPENING_REVERSAL,2026-03-06,VST,SHORT,165.88,158.64,0.008695652173912993,0.043646009163250565
GAP_FOLLOW,2026-03-06,VST,SHORT,164.45,158.64,-0.017622461170848314,0.03532988750380062
GAP_FADE,2026-03-06,VST,LONG,164.45,158.64,-0.017622461170848314,-0.03532988750380062
OPENING_MOMENTUM,2026-03-06,VZ,SHORT,50.52,51.1,-0.011350293542074286,-0.011480601741884477
OPENING_REVERSAL,2026-03-06,VZ,LONG,50.52,51.1,-0.011350293542074286,0.011480601741884477
OPENING_MOMENTUM,2026-03-06,XEL,SHORT,81.14,82.53,-0.007704537116301813,-0.017130884890313114
OPENING_REVERSAL,2026-03-06,XEL,LONG,81.14,82.53,-0.007704537116301813,0.017130884890313114
OPENING_MOMENTUM,2026-03-06,XOM,SHORT,150.25,151.195,-0.018935683969964145,-0.006289517470881911
OPENING_REVERSAL,2026-03-06,XOM,LONG,150.25,151.195,-0.018935683969964145,0.006289517470881911
GAP_FOLLOW,2026-03-06,XOM,LONG,153.15,151.195,0.015853011408861972,-0.012765262814234513
GAP_FADE,2026-03-06,XOM,SHORT,153.15,151.195,0.015853011408861972,0.012765262814234513
VWAP_MOMENTUM,2026-03-06,XOM,SHORT,150.25,151.195,-0.010061212443459477,-0.006289517470881911
